日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.354,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.338,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.237,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.636,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.116,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.116,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.111,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.253,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.444,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.535,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.303,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.495,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.389,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.131,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.374,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.263,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.409,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.515,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.288,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.237,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.318,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.121,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.323,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.167,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.374,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.338,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.273,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.303,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.455,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.288,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.217,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.692,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.328,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.081,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.313,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.434,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.263,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.283,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.136,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.177,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.364,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.414,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.248,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.283,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.268,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.439,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.616,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.419,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.384,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.338,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.091,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.475,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.722,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.384,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.197,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.248,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.116,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.394,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.384,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.253,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.333,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.253,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.374,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.359,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.248,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.404,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.273,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.157,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.076,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.106,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.53,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.354,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.52,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.343,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.288,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.439,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.111,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.136,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.217,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.197,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.096,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.419,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.712,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.298,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.424,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.096,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.157,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.248,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.061,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.303,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.147,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.596,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.641,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.177,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.48,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.248,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.111,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.354,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.126,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.177,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.439,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.318,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.364,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.283,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.328,19.8,销售,否,12.0,10.8
2020-11-22,102900005115250,西峡花菇(1),食用菌,0.177,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.253,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.106,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.086,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.333,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.131,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.157,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.106,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.141,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.141,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.278,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.187,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.359,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.207,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.268,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.192,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.278,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.136,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.192,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.293,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.546,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.192,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.283,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.237,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.126,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.187,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.116,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.359,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.364,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.263,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.04,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.187,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.333,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.116,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.364,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.187,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.04,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.136,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.177,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.157,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.52,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.111,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.323,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.273,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.273,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.379,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.333,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.162,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.162,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.308,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.192,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.253,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.364,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.374,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.369,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.192,19.8,销售,否,12.0,10.8
2020-11-23,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.288,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.328,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.495,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.172,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.278,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.465,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.147,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.273,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.162,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.232,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.338,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.152,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.212,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.141,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.056,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.253,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.222,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.338,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.278,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.162,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.202,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.283,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.263,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.328,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.182,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.136,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.258,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.308,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.268,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.121,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.455,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.187,19.8,销售,否,12.0,10.8
2020-11-24,102900005115250,西峡花菇(1),食用菌,0.081,19.8,销售,否,12.0,10.8
